item_id,brand,custom_label,current_quantity
116014751978,Idea,MFP035,20
116014749955,Base Orius,MFP036,20
126243458816,Idea,MFP036,20
126243454498,Base Orius,MFP037,20
126243458817,Idea,MFP037,20
116014749954,Base Orius,MFP038,20
126243458827,Idea,MFP038,20
116014749968,Base Orius,MFP039,20
116014751975,Idea,MFP039,20
126243454499,Base Orius,MFP040,20
116014751981,Idea,MFP040,20
126243454497,Base Orius,MFP041,20
116014751987,Idea,MFP041,20
126243454488,Base Orius,MFP042,20
116014752000,Idea,MFP042,20
116014749967,Base Orius,MFP043,20
116014751979,Idea,MFP043,20
126243454491,Base Orius,MFP044,20
116014751982,Idea,MFP044,20
116014749956,Base Orius,MFP045,20
126243458825,Idea,MFP045,20
116014749960,Base Orius,MFP046,20
126243458828,Idea,MFP046,20
116014749957,Base Orius,MFP047,0
116014751989,Idea,MFP047,0
116014749959,Base Orius,MFP049,0
126243458830,Idea,MFP049,0
126243454510,Base Orius,MFP050,0
126243458819,Idea,MFP050,0
126243454489,Base Orius,MFP051,20
116014751988,Idea,MFP051,20
126243454496,Base Orius,MFP052,20
126243458831,Idea,MFP052,20
126243454512,Base Orius,MFP053,20
116014751998,Idea,MFP053,20
126243454492,Base Orius,MFP054,20
116014751986,Idea,MFP054,20
126243454519,Base Orius,MFP055,20
126243458838,Idea,MFP055,20
116014749961,Base Orius,MFP056,20
116014751991,Idea,MFP056,20
126243454494,Base Orius,MFP057,20
126243458826,Idea,MFP057,20
116014749963,Base Orius,MFP058,20
116014751985,Idea,MFP058,20
116014749970,Base Orius,MFP059,20
126243458823,Idea,MFP059,20
116014749964,Base Orius,MFP060,20
126243458821,Idea,MFP060,20
126243454515,Base Orius,MFP061,20
116014751995,Idea,MFP061,20
116014749966,Base Orius,MFP062,20
126243458824,Idea,MFP062,20
126243454522,Base Orius,MFP063,20
126243458852,Idea,MFP063,20
126243454506,Base Orius,MFP064,20
126243458837,Idea,MFP064,20
126243454529,Base Orius,MFP065,20
126243458842,Idea,MFP065,20
126243454507,Base Orius,MFP066,20
116014752005,Idea,MFP066,20
116014749974,Base Orius,MFP067,20
116014751996,Idea,MFP067,20
126243454524,Base Orius,MFP068,20
116014752012,Idea,MFP068,20
126243454502,Base Orius,MFP069,20
126243458835,Idea,MFP069,20
126243454534,Base Orius,MFP070,20
126243458832,Idea,MFP070,20
126243454503,Base Orius,MFP071,20
126243458833,Idea,MFP071,20
116014749983,Base Orius,MFP072,20
126243458839,Idea,MFP072,20
116014749969,Base Orius,MFP073,20
126243458853,Idea,MFP073,20
116014749972,Base Orius,MFP074,20
116014752013,Idea,MFP074,20
126243454504,Base Orius,MFP076,20
126243458841,Idea,MFP076,20
126243454505,Base Orius,MFP077,0
116014752004,Idea,MFP077,0
116014749973,Base Orius,MFP078,0
126243458836,Idea,MFP078,0
126243454531,Base Orius,MFP079,20
116014752001,Idea,MFP079,20
126243454521,Base Orius,MFP081,20
116014752008,Idea,MFP081,20
116014749971,Base Orius,MFP082,20
116014752010,Idea,MFP082,20
126243454509,Base Orius,MFP083,20
126243458861,Idea,MFP083,20
126243454508,Base Orius,MFP084,0
116014752009,Idea,MFP084,0
126243454511,Base Orius,MFP085,20
126243458848,Idea,MFP085,20
126243454513,Base Orius,MFP086,20
116014752007,Idea,MFP086,20
126243454514,Base Orius,MFP087,20
126243458854,Idea,MFP087,20
126243454523,Base Orius,MFP088,20
126243458845,Idea,MFP088,20
126243454520,Base Orius,MFP089,20
116014752003,Idea,MFP089,20
116014749978,Base Orius,MFP090,20
116014752002,Idea,MFP090,20
126243454517,Base Orius,MFP091,20
116014752016,Idea,MFP091,20
126243454533,Base Orius,MFP092,20
116014752006,Idea,MFP092,20
126243454516,Base Orius,MFP093,20
126243458840,Idea,MFP093,20
116014749987,Base Orius,MFP095,20
126243458850,Idea,MFP095,20
116014749975,Base Orius,MFP096,20
126243458844,Idea,MFP096,20
116014749976,Base Orius,MFP097,20
126243458847,Idea,MFP097,20
116014749991,Base Orius,MFP098,20
126243458866,Idea,MFP098,20
126243454536,Base Orius,MFP099,20
116014752019,Idea,MFP099,20
116014749990,Base Orius,MFP100,20
126243458849,Idea,MFP100,20
116014749977,Base Orius,MFP101,0
116014752022,Idea,MFP101,0
