supplier,code,stock,stock_calculation,timestamp
COM,CHA236,8,8,2024-07-30 10:58:58
COM,CHA237,14,10,2024-07-30 10:58:58
COM,CHA238,26,10,2024-07-30 10:58:58
COM,CHA242,17,10,2024-07-30 10:58:58
COM,CHA243,18,10,2024-07-30 10:58:58
COM,CHA244,20,10,2024-07-30 10:58:58
COM,CHA247,5,5,2024-07-30 10:58:58
COM,CHA248,26,10,2024-07-30 10:58:58
COM,CHA249,15,10,2024-07-30 10:58:58
COM,CHA252,4,4,2024-07-30 10:58:58
COM,CHA261,27,10,2024-07-30 10:58:58
COM,CHA263,26,10,2024-07-30 10:58:58
COM,CHA266,38,10,2024-07-30 10:58:58
COM,CHA267,2,2,2024-07-30 10:58:58
COM,CHA268,25,10,2024-07-30 10:58:58
COM,CHA271,14,10,2024-07-30 10:58:58
COM,CHA275,9,9,2024-07-30 10:58:58
COM,CHA276,13,10,2024-07-30 10:58:58
COM,CHA279,35,10,2024-07-30 10:58:58
COM,CHA280,21,10,2024-07-30 10:58:58
COM,CHA286,19,10,2024-07-30 10:58:58
COM,CHA287,12,10,2024-07-30 10:58:58
COM,CHA288,5,5,2024-07-30 10:58:58
COM,CHA290,34,10,2024-07-30 10:58:58
COM,CHA292,7,7,2024-07-30 10:58:58
COM,CHA295,25,10,2024-07-30 10:58:58
COM,CHA296,12,10,2024-07-30 10:58:58
COM,CHA297,19,10,2024-07-30 10:58:58
COM,CHA298,12,10,2024-07-30 10:58:58
COM,CHA299,15,10,2024-07-30 10:58:58
COM,CHA302,20,10,2024-07-30 10:58:58
COM,CHA304,1,1,2024-07-30 10:58:58
COM,CHA305,4,4,2024-07-30 10:58:58
COM,CHA306,15,10,2024-07-30 10:58:58
COM,CHA307,2,2,2024-07-30 10:58:58
COM,CHA308,2,2,2024-07-30 10:58:58
COM,CHA310,26,10,2024-07-30 10:58:58
COM,CHA312,7,7,2024-07-30 10:58:58
COM,CHA316,4,4,2024-07-30 10:58:58
COM,CHA317,14,10,2024-07-30 10:58:58
COM,CHA319,3,3,2024-07-30 10:58:58
COM,CHA320,14,10,2024-07-30 10:58:58
COM,CHA321,15,10,2024-07-30 10:58:58
COM,CHA323,4,4,2024-07-30 10:58:58
COM,CHA325,19,10,2024-07-30 10:58:58
COM,CHA326,20,10,2024-07-30 10:58:58
COM,CHA327,5,5,2024-07-30 10:58:58
COM,CHA332,22,10,2024-07-30 10:58:58
COM,CHA337,42,10,2024-07-30 10:58:58
COM,CHA340,36,10,2024-07-30 10:58:58
