supplier,code,stock,stock_calculation,timestamp
APE,ABS1405,YES,10,2024-07-30 10:58:57
APE,ABS1407,YES,10,2024-07-30 10:58:57
APE,ABS1408,YES,10,2024-07-30 10:58:57
APE,ABS1446,YES,10,2024-07-30 10:58:57
APE,ABS1452,YES,10,2024-07-30 10:58:57
APE,ABS1456,YES,10,2024-07-30 10:58:57
APE,ABS1457,YES,10,2024-07-30 10:58:57
APE,ABS1460,YES,10,2024-07-30 10:58:57
APE,ABS1461,YES,10,2024-07-30 10:58:57
APE,ABS1463,YES,10,2024-07-30 10:58:57
APE,ABS1468,YES,10,2024-07-30 10:58:57
APE,ABS1473,YES,10,2024-07-30 10:58:57
APE,ABS1474,YES,10,2024-07-30 10:58:57
APE,ABS1481,YES,10,2024-07-30 10:58:57
APE,ABS1486,YES,10,2024-07-30 10:58:57
APE,ABS1487,YES,10,2024-07-30 10:58:57
APE,ABS1489,YES,10,2024-07-30 10:58:57
APE,ABS1490,YES,10,2024-07-30 10:58:57
APE,ABS1492,YES,10,2024-07-30 10:58:57
APE,ABS1493,YES,10,2024-07-30 10:58:57
APE,ABS1495,YES,10,2024-07-30 10:58:57
APE,ABS1515,YES,10,2024-07-30 10:58:57
APE,ABS1524,YES,10,2024-07-30 10:58:57
APE,ABS1525,YES,10,2024-07-30 10:58:57
APE,ABS1526,YES,10,2024-07-30 10:58:57
APE,ABS1527,YES,10,2024-07-30 10:58:57
APE,ABS1529,YES,10,2024-07-30 10:58:57
APE,ABS1543,YES,10,2024-07-30 10:58:57
APE,ABS1546,YES,10,2024-07-30 10:58:57
APE,ABS1549,YES,10,2024-07-30 10:58:57
APE,ABS1558,YES,10,2024-07-30 10:58:57
APE,ABS1574,YES,10,2024-07-30 10:58:57
APE,ABS1578,YES,10,2024-07-30 10:58:57
APE,ABS1585,NO,0,2024-07-30 10:58:57
APE,ABS1586,YES,10,2024-07-30 10:58:57
APE,ABS1597,YES,10,2024-07-30 10:58:57
APE,ABS1601,YES,10,2024-07-30 10:58:57
APE,ABS1602,YES,10,2024-07-30 10:58:57
APE,ABS1604,YES,10,2024-07-30 10:58:57
APE,ABS1605,YES,10,2024-07-30 10:58:57
APE,ABS1607,YES,10,2024-07-30 10:58:57
APE,ABS1611,YES,10,2024-07-30 10:58:57
APE,ABS1612,YES,10,2024-07-30 10:58:57
APE,ABS1615,YES,10,2024-07-30 10:58:57
APE,ABS1616,YES,10,2024-07-30 10:58:57
APE,ABS1617,YES,10,2024-07-30 10:58:57
APE,ABS1622,YES,10,2024-07-30 10:58:57
APE,ABS1623,YES,10,2024-07-30 10:58:57
APE,ABS1633,YES,10,2024-07-30 10:58:57
APE,ABS1636,YES,10,2024-07-30 10:58:57
APE,ABS1641,YES,10,2024-07-30 10:58:57
APE,ABS1642,YES,10,2024-07-30 10:58:57
APE,ABS1643,YES,10,2024-07-30 10:58:57
APE,ABS1646,YES,10,2024-07-30 10:58:57
APE,ABS1647,YES,10,2024-07-30 10:58:57
APE,ABS1652,YES,10,2024-07-30 10:58:57
APE,ABS1654,YES,10,2024-07-30 10:58:57
APE,ABS1655,YES,10,2024-07-30 10:58:57
APE,ABS1656,YES,10,2024-07-30 10:58:57
APE,ABS1657,YES,10,2024-07-30 10:58:57
APE,ABS1658,YES,10,2024-07-30 10:58:57
APE,ABS1659,YES,10,2024-07-30 10:58:57
APE,ABS1660,YES,10,2024-07-30 10:58:57
APE,ABS1661,YES,10,2024-07-30 10:58:57
APE,ABS1662,YES,10,2024-07-30 10:58:57
APE,ABS1666,YES,10,2024-07-30 10:58:57
APE,ABS1668,YES,10,2024-07-30 10:58:57
APE,ABS1669,YES,10,2024-07-30 10:58:57
APE,ABS1670,YES,10,2024-07-30 10:58:57
APE,ABS1671,YES,10,2024-07-30 10:58:57
APE,ABS1672,YES,10,2024-07-30 10:58:57
APE,ABS1673,YES,10,2024-07-30 10:58:57
APE,ABS1674,YES,10,2024-07-30 10:58:57
APE,ABS1675,YES,10,2024-07-30 10:58:57
APE,ABS1676,YES,10,2024-07-30 10:58:57
APE,ABS1677,YES,10,2024-07-30 10:58:57
APE,ABS1678,YES,10,2024-07-30 10:58:57
APE,ABS1679,YES,10,2024-07-30 10:58:57
APE,ABS1681,YES,10,2024-07-30 10:58:57
APE,ABS1684,YES,10,2024-07-30 10:58:57
APE,ABS1685,YES,10,2024-07-30 10:58:57
APE,ABS1687,YES,10,2024-07-30 10:58:57
APE,ABS1691,YES,10,2024-07-30 10:58:57
APE,ABS1692,YES,10,2024-07-30 10:58:57
APE,ABS1693,YES,10,2024-07-30 10:58:57
APE,ABS1694,YES,10,2024-07-30 10:58:57
APE,ABS1695,YES,10,2024-07-30 10:58:57
APE,ABS1696,YES,10,2024-07-30 10:58:57
APE,ABS1699,YES,10,2024-07-30 10:58:57
APE,ABS1700,YES,10,2024-07-30 10:58:57
APE,ABS1701,YES,10,2024-07-30 10:58:57
APE,ABS1702,YES,10,2024-07-30 10:58:57
APE,ABS1708,YES,10,2024-07-30 10:58:57
APE,ABS1711,YES,10,2024-07-30 10:58:57
APE,ABS1712,YES,10,2024-07-30 10:58:57
APE,ABS1714,YES,10,2024-07-30 10:58:57
APE,ABS1715,YES,10,2024-07-30 10:58:57
APE,ABS1716,YES,10,2024-07-30 10:58:57
APE,ABS1717,YES,10,2024-07-30 10:58:57
APE,ABS1718,YES,10,2024-07-30 10:58:57
APE,ABS1719,YES,10,2024-07-30 10:58:57
APE,ABS1720,YES,10,2024-07-30 10:58:57
APE,ABS1724,YES,10,2024-07-30 10:58:57
APE,ABS1725,YES,10,2024-07-30 10:58:57
APE,ABS1726,YES,10,2024-07-30 10:58:57
APE,ABS1727,YES,10,2024-07-30 10:58:57
APE,ABS1728,YES,10,2024-07-30 10:58:57
APE,ABS1729,YES,10,2024-07-30 10:58:57
APE,ABS1730,YES,10,2024-07-30 10:58:57
APE,ABS1731,YES,10,2024-07-30 10:58:57
APE,ABS1732,YES,10,2024-07-30 10:58:57
APE,ABS1733,YES,10,2024-07-30 10:58:57
APE,ABS1735,YES,10,2024-07-30 10:58:57
APE,ABS1736,YES,10,2024-07-30 10:58:57
APE,ABS1737,YES,10,2024-07-30 10:58:57
APE,ABS1740,YES,10,2024-07-30 10:58:57
APE,ABS1741,YES,10,2024-07-30 10:58:57
APE,ABS1742,YES,10,2024-07-30 10:58:57
APE,ABS1743,YES,10,2024-07-30 10:58:57
